POLY;744820
XTZ;166390
DAI;769546
STONE;929943
OILD;929945
VLM;929947
BSV;926591
BCH;202330
BCD;409492
ZEN;116180
LOL;929949
AUDC;925342
PART;191116
TTT;243013
PRL;429355
EDUC;22185
EDC;27634
RFOX;930024
CTLX;930026
CSM;930028
BTNY;930030
MINT;4562
GBYTE;30736
GUSD;925563
RCN*;29374
NOIZ;924857
GX;679646
TOKC;779014
BLITZ;15879
XEN;34324
ACH;850785
FORK;926574
VIG;907161
BTG;347235
LOTES;930034
LOTEU;930035
VIB;198710
RVO;930041
GTH;930043
IRYO;930045
KBT;930047
WHN;929413
GUAR;928667
JVY;331207
VLTX;927322
BB1;929173
IMP;928904
AZ;925720
TELE;929881
PPY;29348
STOR;907859
UBQ;43044
DIN;819678
ROE;907306
YOC;20691
GMCN;909821
IGG;929564
PAR;898215
ALEX;45607
SISA;748858
FOR;661719
ALPS;859662
GCC*;667444
VOLT;55553
PSD;819787
PROTON;876257
AMX;898367
AC3;517389
KLKS;517193
CIF;792268
VUC;182340
GOA;645830
IC;849815
WOBTC;756132
INN;374211
XCG;925251
CRC***;586482
BIM;913676
MRP*;866622
GRLC;718975
BIO;484355
TEAMT;927979
FARM;847476
BUN;769759
ICC;400693
LIZ;792136
KUBOS;22262
MNB;850772
LEAF;789144
DARX;863225
UWC;866283
SYNX;27591
DXC;888318
DKD;907331
XSG;847395
UBTC;706900
BWS;907885
MBLC;920276
USDX;930080
LHT;930081
ANON;926228
